title,username,feedback,rating,date,id
Only there for money,Anonymous Employee,"Pros:The pay and benefits are fantastic for the actual work done. Cons:The schedule is terrible, especially for younger people. The union vs management dynamic breeds heavy antagonism and tension. Pretty much the only reason there are any employees is because of the pay. Advice to Management:Better communication is a necessity at this point.",3,2017-03-01T00:00:00.000Z,13996722
Terrible management,"Lab Tech in Decatur, IL","Pros:The company has a good 401k matching program and has a nice gym that can be used free of charge, decent pay Cons:Terrible, lazy management. They expect you to do jobs that they don't know how to do. Sixty year old supervisor talked down to her employees. Falsified time cards, misused vacation/sick time. Sorry excuse for someone in a management position.",1,2017-02-24T00:00:00.000Z,13923658
Good corporation,"Analytical Chemist Contractor in Decatur, IL","Pros:Culture of caring about employees. The management genuinely cared about their employees and asked for input on anything that might make lives easier Cons:No pension for new employees, some working conditions in the plants are very hot/cold seasonally. Advice to Management:care about your employees. Their concerns and suggestions. Most departments do this but some did not",4,2017-08-02T00:00:00.000Z,16183474
Finance Designer - Accounting,"Anonymous Employee in Decatur, IL",Pros:large employer in central illinois Cons:Culture is changing and management does not appear to be concerned with employee moral or workplace satisfaction of employees.,3,2017-08-07T00:00:00.000Z,16252673
Decatur is a dump,"Financial Analyst in Decatur, IL","Pros:Cheap cost of living in a small city but you are in the worst state in the Union so it basically negates itself Cons:Pat is incompetent. She is an expert at picking out $1000 shoes and that is about it. Started running the company into the ground with the multibillion $ ""green"" projects. Took her money and ran like they always do. Advice to Management:Get out of IL",1,2017-07-27T00:00:00.000Z,16107190
great comp!,Sales,Pros:flexibility of the job is great! Cons:pay of the job sucks!,5,2017-06-11T00:00:00.000Z,15426164
Good company to work,Anonymous Employee,Pros:1. Flexible 2. Working hours is balanced Cons:1. Salary is a bit low,4,2017-06-05T00:00:00.000Z,15341729
ASOM Trainee - Golden Peanut & Tree Nut,"ASOM (Management Trainee) in Camilla, GA","Pros:It is a great company to work for with lots of opportunity for growth, as long as you're willing to move around. It is a global company that is not going anywhere and has a global presence. Small company feel within the Ag Services division. Cons:Operations management positions tend to work long hours and 6-7 days a week during busy times (harvest or seed treating). This can be taxing, but is part of the industry. Advice to Management:Prepare to work long hours during harvest season.",4,2017-05-17T00:00:00.000Z,15106308
Learnt tons during the internship,Anonymous Employee,Pros:Colleagues were helpful and engaging Offered many opportunities for me to clarify and ask questions Cons:None that I can think off,5,2017-05-04T00:00:00.000Z,14910776
IT Business Analyst,"Anonymous Employee in Decatur, IL",Pros:The team I worked for all worked pretty well together Cons:Department infighting caused unneeded frustration and base pay was not good.,3,2017-05-02T00:00:00.000Z,14885961
good company,Senior Software Engineer in Al Markh,"Pros:salary is good, benefit is good Cons:mgr is pushing and no learning kurve",3,2017-04-11T00:00:00.000Z,14588632
Great company!,"Accountant in Decatur, IL","Pros:Great opportunities, good pay for cost of living, flexible environment, great people, exposure to senior management, in general a good work/life balance, the wellness center! Cons:Depending on the group- long hours during monthend close Advice to Management:Don't only allow TBO exposure to Hyperion, get more people involved.",5,2017-04-03T00:00:00.000Z,14472007
Management Review of employee Status,Anonymous Employee,Pros:Lots of opportunities to learn in different areas. Cons:Company takes advantage of employees that do the work.,3,2017-03-31T00:00:00.000Z,14431012
Sales,Anonymous Employee,Pros:Focused and driven. Treats employees great. Cons:I thought they were a great company. Just had to relocate for personal reasons. Advice to Management:Keep doing what you are doing. It's working,4,2017-03-13T00:00:00.000Z,14164858
Welder fabricator,Anonymous Employee,"Pros:Weekends off, meals every now and then, decent overtime opportunities, above average benefits. Cons:Poor buisness practices and lack of common sense, consistent with most large buisnesses. Poor management with the expectation that you are to make up for their short comings. Only get raises every two years. Advice to Management:I've never been good at giving advice to those who already know it all!",3,2017-03-04T00:00:00.000Z,14046252
"Good pay, poor hours.","Instrument Technician in Decatur, IL",Pros:Good pay and benefits. Opportunity for advancement. Cons:Dangerous and dirty work environment. Swing shift.,3,2017-02-17T00:00:00.000Z,13827220
Supervisor,"Production Supervisor in Clinton, IA",Pros:Had established a great team of people to work with. On the Production and Safety side. Cons:I would of liked of seen more improvement in commutation throughout the plant. Advice to Management:Good Commutation on back shifts.,5,2017-02-16T00:00:00.000Z,13812591
internship review,Electrical Engineer Intern,"Pros:nice place, good work environment Cons:location was in a boring city",4,2017-08-03T00:00:00.000Z,16197577
frontline supervisor,"Frontline Supervisor in Decatur, IL",Pros:taught me everything i know Cons:micromanaging and plays to many favorites to unqualified employees Advice to Management:remove micromanaging,2,2017-07-31T00:00:00.000Z,16155308
ADM Intern Review,Anonymous Employee,Pros:Great work experience was gained from an ADM internship. Cons:Location was unknown until months after accepting position.,4,2017-07-31T00:00:00.000Z,16150012
"After ADM purchase, all downhill",Anonymous Employee,"Pros:Pays well, that's about it Cons:ADM injected their talentless, unfireable staff into WILD and everything has gone completely downhill. All the culture disappeared, having previously been a family owned business, and now all they care about are top line sales and answering to the investors. Advice to Management:Learn to reprimand management rather than just shuffling them around to a new job when they mess up their current role",1,2017-07-28T00:00:00.000Z,16112748
your just a number,Anonymous Employee,"Pros:great insurance , some good bosses Cons:you arent a person atleast where i work. If you get hurt it will be made in every way possible to be put on you . Its not the same way it was when i started seven years ago Advice to Management:Your employees are what run your elevators learn to actually respect us or stop acting like we are more then dirt when the big bosses are around .",2,2017-06-30T00:00:00.000Z,15700253
Plant Engineer,Anonymous Employee,Pros:Good job to gain experience in. Cons:Forced to work shift for first year. Often plants are in bad locations.,3,2017-06-18T00:00:00.000Z,15524143
Just Okay,Anonymous Employee,"Pros:Sure - like many other corporations, they offer benefits (but have a history of reducing them after employment); market driven salary (that does not scale with positions outside of the midwest); and learning opportunities (they killed the department for talent management and global learning) Cons:It's just another mediocre corporation, honestly. Very modest but consistent returns to shareholders for a very long time treating employees like cattle and burning anyone with tenure. In reality, I guess they have to do it -- it's a company built on a subsidy driven agricultural market. It could be worse but employee beware. Advice to Management:Get real on work atmosphere, work/life balance, and pay structures. And update the operational facilities before they collapse.",2,2017-05-18T00:00:00.000Z,15115368
Status Matters,"Tax Clerk in Decatur, IL",Pros:Large company means great benefits Cons:If you are not on top of the ladder you do not matter Advice to Management:Seek information from employees...the do the day to day,2,2017-04-04T00:00:00.000Z,14480840
Operations is challenging and fun.,Operations,Pros:Salary is slightly above industry Good benefits Great people to work with Great top management in operations Safety is a true concern Cons:Poor work life balance Bad experiences with some middle management Got rid of past annual meetings that were great for networking No Ops bonuses Advice to Management:Don't promote your problems,4,2017-03-27T00:00:00.000Z,14373109
